Shipping Point,DepotLongitude,DepotLatitude,Ship to,CusLongitude,CusLatitude,Planned Delivery Date,DOW,Beginning1,Ending1,Beginning2,Ending2,Number of HUs,Dwell Time,Total Volume,Total Weight,AllowedTrucks
2522,121.084957449375,14.5440065750203,70089704,121.0652736,14.34792154,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.007,3.568,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70337458,120.9051463,14.39800083,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.528,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70352881,121.0178039,14.5728895,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.002,0.924,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70244502,121.01839,14.54157801,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.264,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70466528,121.0508158,14.77330086,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000308,0.112,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70584496,121.0374669,14.61440196,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.002,0.66,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022056,121.0458552,14.57954001,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.105,33.07,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022056,121.0458552,14.57954001,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.066,19.56,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022056,121.0458552,14.57954001,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.0,0.076,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022056,121.0458552,14.57954001,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000464,0.204,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022056,121.0458552,14.57954001,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.205,48.38,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022056,121.0458552,14.57954001,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000147,0.026,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022065,121.0944946,14.58989849,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.063,23.79,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022065,121.0944946,14.58989849,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.014,4.5,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022065,121.0944946,14.58989849,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.035,8.364,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084113,120.9387961,14.37126596,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.088,24.234,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084113,120.9387961,14.37126596,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.009,4.224,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084113,120.9387961,14.37126596,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.187,46.52,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084113,120.9387961,14.37126596,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.008,4.464,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084113,120.9387961,14.37126596,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.002,1.008,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084113,120.9387961,14.37126596,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.156,34.2,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084113,120.9387961,14.37126596,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.315,75.996,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70409000,121.0628757,14.35232201,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.08,30.504,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70409000,121.0628757,14.35232201,2023-05-22,Monday,08:00,17:00,,,1.0,0.35,0.009,4.224,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70409000,121.0628757,14.35232201,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.149,37.216,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70409000,121.0628757,14.35232201,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.014,7.696,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70409000,121.0628757,14.35232201,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.096,22.724,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423025,120.996007,14.74756328,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.037,9.304,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423025,120.996007,14.74756328,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.011,7.104,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423025,120.996007,14.74756328,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.01,7.344,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423025,120.996007,14.74756328,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.013,7.152,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423025,120.996007,14.74756328,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.144,34.044,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423025,120.996007,14.74756328,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.536,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423076,121.0807352,14.768795,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.016,3.018,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423076,121.0807352,14.768795,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.012,7.248,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423076,121.0807352,14.768795,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.091,22.352,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70433232,121.0521804,14.62194799,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000357,0.196,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70433232,121.0521804,14.62194799,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.00289726,2.1816,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70433232,121.0521804,14.62194799,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.052,2.232,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70586841,121.0612642,14.67274813,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000198,0.072,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70586841,121.0612642,14.67274813,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.84,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70414082,121.0826753,14.66465844,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.085,28.53,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70414082,121.0826753,14.66465844,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.504,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70414082,121.0826753,14.66465844,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.456,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70414082,121.0826753,14.66465844,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.013,7.104,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70534327,121.0661296,14.69984583,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000396,0.144,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70538015,120.9899312,14.43168393,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000198,0.072,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70554155,121.0531057,14.66975945,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.000396,0.144,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70554155,121.0531057,14.66975945,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.84,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022066,121.0965151,14.64565313,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.082,19.696,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70578874,121.0438902,14.7562074,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.037,9.304,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70578874,121.0438902,14.7562074,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.007,3.584,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70085997,120.940825,14.41288654,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.047,8.31,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70085997,120.940825,14.41288654,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.009,4.224,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70085997,120.940825,14.41288654,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.019,6.732,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70085997,120.940825,14.41288654,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.173,42.096,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70029944,121.0452308,14.6753871,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.067,20.568,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70029944,121.0452308,14.6753871,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.0,0.076,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70029944,121.0452308,14.6753871,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.006,3.432,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70033756,121.0005394,14.63832128,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.091,37.716,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70033756,121.0005394,14.63832128,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.037,9.304,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70033756,121.0005394,14.63832128,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.532,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70033756,121.0005394,14.63832128,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.035,8.364,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70033756,121.0005394,14.63832128,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.082,19.744,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70033756,121.0005394,14.63832128,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.004,1.728,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70538780,120.9258788,14.4035988,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.021,13.776,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70538780,120.9258788,14.4035988,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.035,8.364,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70538780,120.9258788,14.4035988,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.169,39.764,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022617,121.0577575,14.57345011,2023-05-19,Friday,08:00,14:00,,,3.0,1.0,0.091,53.76,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70242864,121.0077278,14.61831048,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.001,0.84,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022681,121.0549228,14.54964047,2023-05-22,Monday,08:00,17:00,,,2.0,0.45,0.031,18.816,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022681,121.0549228,14.54964047,2023-05-22,Monday,08:00,17:00,,,3.0,0.55,0.031,18.192,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70360301,121.0932974,14.61908661,2023-05-22,Monday,08:00,17:00,,,1.0,0.35,0.012,6.864,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70082205,121.0137289,14.52419775,2023-05-22,Monday,08:00,17:00,,,1.0,0.35,0.014,8.112,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70082205,121.0137289,14.52419775,2023-05-22,Monday,08:00,17:00,,,1.0,0.35,0.006,3.552,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70245228,120.961703,14.11613998,2023-05-22,Monday,08:00,15:00,,,1.0,1.0,0.014,8.976,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70400118,120.955763,14.40699245,2023-05-17,Wednesday,08:00,17:00,,,2.0,0.45,0.002,0.438,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017148,121.0617636,14.61491856,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.001,0.248,
2522,121.084957449375,14.5440065750203,70017321,121.0273433,14.48663847,2023-05-17,Wednesday,08:00,17:00,,,2.0,0.45,0.014,2.838,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017245,121.0431592,14.75602344,2023-05-17,Wednesday,08:00,17:00,,,2.0,0.45,0.068,18.328,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017131,121.0547967,14.58262771,2023-05-17,Wednesday,08:00,17:00,,,2.0,0.45,0.06,10.566,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017263,121.1753616,14.58775938,2023-05-17,Wednesday,08:00,17:00,,,3.0,0.55,0.069,19.132,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017194,121.0345231,14.62745309,2023-05-17,Wednesday,08:00,17:00,,,2.0,0.45,0.031,8.132,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022018,121.0602718,14.59149221,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.658,153.576,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022037,121.0570108,14.73577621,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.673,158.446,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022037,121.0570108,14.73577621,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.228,53.992,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022034,121.1022184,14.63512491,2023-05-23,Tuesday,08:00,17:00,,,4.0,0.65,0.479,113.836,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022035,120.9827027,14.57620862,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.53897297,125.41,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022041,121.0976239,14.31927371,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.437,102.592,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022041,121.0976239,14.31927371,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.185,44.848,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022043,121.1135257,14.586767,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.37249218,87.708,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022043,121.1135257,14.586767,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.301,71.092,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022050,120.9542531,14.30070586,2023-05-23,Tuesday,08:00,17:00,,,7.0,0.9500000000000001,0.493,116.092,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022054,121.0638508,14.34640931,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.38118492,87.208,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70043214,120.9654771,14.66881038,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.44907202,102.984,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70043214,120.9654771,14.66881038,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.437,106.436,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022064,121.0556396,14.23762644,2023-05-23,Tuesday,08:00,17:00,,,6.0,0.8500000000000001,0.46,104.384,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70028821,120.9687734,14.21258646,2023-05-23,Tuesday,08:00,17:00,,,9.0,1.15,0.584,134.392,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70042234,121.1306169,14.24241765,2023-05-23,Tuesday,08:00,17:00,,,6.0,0.8500000000000001,0.496,112.826,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022046,121.0382561,14.50041128,2023-05-23,Tuesday,08:00,17:00,,,6.0,0.8500000000000001,0.538,124.088,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022053,121.1386981,14.73007715,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.47,109.208,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022053,121.1386981,14.73007715,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.451,109.392,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022056,121.0458552,14.57954001,2023-05-23,Tuesday,08:00,17:00,,,5.0,0.75,0.723,168.408,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70083627,120.9976047,14.44209754,2023-05-23,Tuesday,08:00,17:00,,,6.0,0.8500000000000001,0.469,107.488,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70089530,121.0771388,14.68485444,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.40273335,95.686,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70133191,121.0675985,14.69590439,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.756,173.248,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70133191,121.0675985,14.69590439,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.333,79.348,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70133191,121.0675985,14.69590439,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.291,67.184,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70085997,120.940825,14.41288654,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.30900209,71.116,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70282807,121.0015592,14.65485028,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.30969293,73.152,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70423025,120.996007,14.74756328,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.67328528,156.454,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70028170,121.0935938,14.56717644,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.563,136.476,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70028216,121.0380611,14.61329592,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.80713932,187.302,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70028699,121.0807087,14.61011423,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.558,130.55,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70044218,120.9956699,14.68676838,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.57805622,131.908,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022040,120.9547268,14.29966657,2023-05-23,Tuesday,08:00,17:00,,,1.0,0.35,0.406,98.348,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70277887,121.0496237,14.33218192,2023-05-23,Tuesday,08:00,17:00,,,3.0,0.55,0.584,140.6,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022065,121.0944946,14.58989849,2023-05-23,Tuesday,08:00,17:00,,,2.0,0.45,0.301,72.92,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70082205,121.0137289,14.52419775,2023-05-22,Monday,08:00,17:00,,,1.0,0.35,0.031752,16.56,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70087916,120.983582,14.61448376,2023-05-18,Thursday,08:00,17:00,,,1.0,0.35,0.004941,0.882,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70553966,121.0359616,14.48275394,2023-05-18,Thursday,08:00,17:00,,,1.0,0.35,0.10352167999999999,29.624,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70553966,121.0359616,14.48275394,2023-05-18,Thursday,08:00,17:00,,,1.0,0.35,0.010380200000000001,1.816,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70354596,121.0227754,14.60505303,2023-05-18,Thursday,08:00,17:00,,,1.0,0.35,0.0787248,23.244,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70091848,121.0630026,14.5764481,2023-05-18,Thursday,08:00,17:00,,,1.0,0.35,0.05902408,16.272,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017364,120.9705261,14.66977558,2023-05-18,Thursday,08:00,17:00,,,1.0,0.35,0.08611498,25.092,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70278544,121.0125586,14.58173951,2023-05-18,Thursday,08:00,17:00,,,1.0,0.35,0.06017923,16.48,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70022681,121.0549228,14.54964047,2023-05-22,Monday,08:00,17:00,,,1.0,0.35,0.0584334,25.512,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017289,121.3246927,14.06960255,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.00324984,0.518,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70085373,121.0368775,14.5894777,2023-05-22,Monday,08:00,17:00,,,1.0,0.35,0.002,0.516,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017102,121.1757258,14.58444262,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.0555699,15.476,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017185,121.1440489,14.7287482,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.04254864,12.6,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017177,120.9759003,14.60082726,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.00074936,0.124,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017127,121.0177827,14.46564966,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.03677046,10.976,
2522,121.084957449375,14.5440065750203,70017084,121.0553598,14.62399369,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.008272370000000001,1.384,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017089,121.0692568,14.70644244,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.04465616,11.37,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017116,121.0825134,14.67744353,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.02196,3.92,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017337,121.0690202,14.58908242,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.014754040000000001,2.592,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70283687,121.2421684,14.17850398,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.08749348,28.88,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70249050,121.0230694,14.6401853,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.01022667,2.084,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70127101,121.0536309,14.75686218,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.033417260000000004,9.256,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70417236,121.0409086,14.57595453,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.00607637,0.992,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70417236,121.0409086,14.57595453,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.010706,3.6,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017222,121.0358869,14.56560657,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.017482869999999998,3.03,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70028054,121.0446219,14.66051542,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.02023534,3.316,"{4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70017203,121.0161974,14.57377505,2023-05-17,Wednesday,08:00,17:00,,,1.0,0.35,0.00240544,0.422,"{AUV, 4w, 6w, 10w, 40ft}"
