#{"t_start": 1766670828.3623374, "env_id": "None"}
r,l,t
4.799164,73,22020.379748
3.9981675,3,22021.004934
5.0516925,14,22021.856385
4.3219533,6,22023.217366
2.9165528,20,22024.134996
4.1602173,7,22024.624401
4.2460938,6,22025.852701
5.0226035,55,22026.320547
4.989381,52,22033.501441
4.668032,3,22034.176408
4.8718753,32,22034.705882
5.0861287,6,22035.754509
4.840844,70,22040.089493
4.8866005,69,22041.57176
4.9591355,44,22045.988442
4.771259,24,22046.65851
5.010622,60,22048.112567
5.261415,9,22050.465565
4.355917,3,22051.15453
4.9562526,42,22053.755607
4.8902683,15,22056.619729
4.87669,45,22061.422216
4.927753,60,22061.846932
4.930448,10,22064.405051
4.1393495,92,22070.046584
2.7491574,46,22071.477295
5.0792007,41,22072.419104
4.897102,14,22075.662903
4.9294753,80,22076.445955
5.104209,33,22083.638152
4.874304,72,22086.948412
4.774121,63,22087.455828
5.108145,14,22091.362699
4.638759,8,22093.702865
3.9001932,97,22097.984663
4.874105,73,22100.119934
2.9221199,50,22103.62583
5.0282416,38,22106.642394
4.323655,2,22107.238065
2.2053335,90,22108.582752
4.8841567,40,22110.042246
4.6563215,8,22111.706392
4.9427514,21,22112.946462
5.039006,28,22113.489649
4.8785605,52,22116.063526
4.9208145,16,22116.280138
4.9735484,24,22116.733492
5.0608974,23,22118.571526
4.990255,22,22122.337422
5.0317416,12,22125.479866
4.7724977,54,22130.112604
4.7282,5,22131.0768
4.736609,34,22132.227191
4.934612,57,22132.227545
4.3197684,4,22133.0188
5.207265,15,22133.979401
5.180996,15,22138.71675
5.050697,27,22140.396384
3.883334,100,22140.850952
4.936197,47,22143.497487
4.7806687,5,22144.549002
5.1278706,26,22149.613481
1.9820725,92,22160.294772
3.7117887,100,22160.487535
4.98827,47,22160.727796
3.73445,100,22162.448076
5.153421,13,22164.907793
4.4003005,8,22167.546514
5.0485435,31,22167.549459
4.7853866,35,22169.772636
5.11786,18,22172.40562
4.822419,16,22173.184047
5.0251923,19,22176.09745
4.8492155,69,22176.545543
5.0486145,16,22179.077632
2.5866597,33,22179.51661
4.765909,67,22182.729793
5.0287466,5,22184.637691
5.035135,19,22185.422679
4.899026,45,22187.592477
5.062073,12,22189.953298
5.1181407,40,22193.223827
4.9100857,71,22195.917239
2.627807,44,22201.003567
4.944047,72,22202.094851
2.7710133,44,22206.552261
4.8543034,41,22209.282609
5.0435443,22,22211.392345
5.1666393,17,22213.940532
3.7249389,100,22217.710193
4.8728366,69,22218.347629
5.0291376,34,22220.181736
4.959674,13,22222.99366
5.029892,61,22228.323436
4.236891,5,22229.902564
4.911958,64,22233.575768
4.8072906,69,22233.991359
4.886631,67,22238.613643
5.092593,15,22241.505716
5.062609,40,22242.076679
4.968079,10,22245.118611
4.923667,57,22246.845726
5.000941,6,22247.207441
5.164916,7,22248.723838
5.1411514,25,22248.724197
3.5616927,100,22252.565051
2.5635953,3,22253.283954
2.31261,6,22254.462043
4.9628396,60,22262.731978
4.8716903,46,22265.654044
4.449904,6,22266.983253
4.4010706,90,22267.165
4.8943887,6,22268.25044
4.607596,9,22269.039033
4.047263,2,22269.52084
3.8668606,100,22270.938087
4.6188946,57,22275.763452
5.053194,30,22275.763828
5.0150933,29,22277.607005
4.5065193,5,22278.81987
5.1022196,19,22282.690893
5.0222826,73,22289.863284
5.0368595,27,22289.863691
4.5806236,77,22295.208265
5.115545,29,22296.814867
4.4907875,86,22297.089891
4.8273063,19,22300.577529
4.901989,35,22304.627325
4.9683037,21,22305.837963
4.978453,50,22306.526944
3.6691997,4,22307.388152
4.948409,76,22308.29227
5.155796,31,22312.052497
5.124441,46,22316.795641
4.6188045,53,22318.039043
5.035576,35,22320.436337
4.6833878,13,22322.474261
4.897821,63,22323.12347
4.5589876,11,22325.31137
5.083563,18,22328.72663
2.687246,65,22331.597103
4.9999413,61,22333.201459
5.1579156,4,22334.354538
4.7569065,42,22338.904431
5.0168257,39,22341.57253
4.322066,89,22342.197626
5.088751,37,22343.696349
4.829312,14,22344.589251
4.9097996,49,22349.220689
4.7206163,55,22355.089118
5.117276,26,22356.007803
4.737696,64,22358.284907
4.9177365,17,22359.104196
2.7664478,67,22359.54579
5.0312862,39,22363.027432
5.217971,23,22364.565855
4.953238,33,22365.473196
4.9753284,31,22366.701461
5.218703,19,22370.493717
5.1430206,34,22372.187538
5.0843782,17,22374.042534
2.3359892,1,22374.300178
4.9689064,42,22376.025201
2.555447,6,22377.198537
5.171807,18,22377.932759
4.798366,49,22377.933159
2.6982486,2,22378.496863
2.680083,32,22379.033466
2.6015987,1,22379.274844
4.480514,12,22381.739414
2.5308287,11,22383.002544
4.9777594,20,22383.002916
5.1649723,24,22385.650286
4.8694277,25,22388.584284
5.1202493,38,22391.216955
4.8482842,31,22391.813088
2.5965986,2,22392.393441
5.0633874,8,22394.066682
4.9163914,37,22397.640462
4.7715974,69,22398.650291
5.1167803,42,22402.095372
4.989954,26,22403.866022
4.5520945,15,22405.300844
4.953778,56,22410.771753
4.887371,35,22414.123433
2.5196738,8,22416.082328
3.7902856,100,22418.803401
4.9213448,20,22422.435936
4.5258837,85,22422.839637
4.849223,60,22424.429894
4.7574177,29,22430.793111
2.5147119,1,22431.047367
4.734784,66,22437.973156
3.580268,100,22438.201738
4.416537,7,22439.817525
2.4229076,78,22444.228755
4.2211447,5,22445.871061
5.1897497,12,22448.354379
5.0130553,49,22450.202151
4.7697,42,22450.449647
2.0965815,91,22451.838951
4.9765415,18,22453.960117
4.8232155,53,22463.294577
4.7660108,12,22465.816769
4.9230423,68,22467.682195
4.4195056,87,22467.912964
4.594392,12,22468.178977
4.8771043,76,22471.69384
4.558303,20,22472.35189
4.8354607,23,22473.704106
5.1018085,14,22476.367675
4.992764,53,22480.923079
5.117627,16,22483.887265
4.900301,39,22483.889967
4.8234253,71,22488.728514
4.6930957,69,22489.456212
5.0261245,34,22492.435329
5.0005274,17,22493.473446
5.258596,19,22496.201884
5.011241,41,22501.50611
4.767567,79,22506.917774
1.6884592,100,22507.153454
4.906955,50,22507.861555
4.8182735,26,22512.172982
5.055202,50,22512.88972
4.865584,38,22514.374578
4.842637,24,22520.548464
4.9087653,73,22523.959922
4.846095,60,22525.755584
2.7618878,64,22528.827034
5.0514264,36,22529.414933
4.634915,5,22529.723291
4.971557,16,22533.390192
5.124184,40,22534.247851
2.315259,1,22534.67159
4.415597,6,22535.22877
2.6257467,3,22535.587538
5.001721,22,22536.038439
5.04862,41,22537.570151
4.4173,4,22538.460707
2.4669926,3,22539.134371
4.6512604,16,22539.857478
4.9800463,26,22541.561663
4.6841025,17,22543.242394
5.047186,20,22543.242741
5.09288,11,22544.046503
4.808342,32,22551.921332
5.056548,33,22552.159039
2.309821,2,22552.699329
4.6134458,8,22553.700491
4.672707,75,22553.70085
4.0260744,2,22554.121865
5.1356506,11,22554.943251
2.9110804,44,22555.098397
2.5590794,2,22555.363368
4.810383,8,22555.913512
5.0172334,26,22560.882515
4.8152847,29,22561.816205
5.148069,29,22562.529418
4.554636,7,22564.468882
4.767685,12,22566.819471
4.742589,61,22569.054283
4.6475496,11,22569.288305
4.9729204,37,22571.063316
5.165219,38,22573.585515
4.8255057,20,22573.585864
4.903809,26,22579.584855
4.954966,55,22582.330359
3.140267,11,22584.918741
4.773524,51,22586.05975
4.9227185,29,22586.949447
4.932838,13,22588.744203
4.6780124,10,22588.989395
4.6192555,82,22590.131812
2.6040256,9,22590.949672
2.4712176,21,22595.313634
4.562107,2,22596.151367
4.6025743,35,22600.102312
4.074319,6,22601.301691
4.7058434,80,22603.338034
4.6875777,43,22605.714357
4.880774,74,22606.216343
4.9589047,17,22607.181018
5.1288185,16,22610.699796
5.1101155,23,22613.917624
4.8828564,35,22615.196312
4.726051,9,22617.061294
4.7794046,21,22618.233805
4.8052135,58,22623.145997
2.8761241,34,22623.889817
1.7302912,100,22624.299727
2.9417353,36,22632.52092
4.978365,44,22634.319384
4.7615356,82,22636.194491
4.577414,10,22636.394959
4.953028,8,22637.922023
4.834042,24,22644.913541
5.0063705,56,22646.074968
3.877342,100,22647.347798
5.1884723,9,22649.050176
4.9301744,67,22652.083259
5.044263,42,22654.775251
5.113968,32,22656.588682
4.8764744,60,22658.88363
5.079197,22,22660.974952
5.0841923,46,22663.415813
5.0081925,15,22663.944337
4.948611,44,22666.449414
5.1359944,41,22667.21206
5.1072865,16,22670.014399
4.912858,35,22671.272925
2.9013615,36,22672.606766
4.5367785,9,22673.006454
2.8782325,11,22675.756519
5.210598,48,22679.129191
4.733073,20,22679.945624
4.969814,16,22682.376576
4.9980626,45,22682.629407
4.775284,22,22684.636861
4.7261643,74,22689.705774
5.0979924,36,22691.546663
5.012695,42,22693.037152
4.5728917,10,22695.015338
4.1979775,3,22695.685645
4.6874313,82,22704.305958
4.9233546,61,22705.641382
4.761217,80,22707.453756
5.168274,10,22707.695533
5.1607633,21,22708.958775
5.015387,62,22709.968394
4.2906656,6,22710.23882
5.1241817,14,22710.438614
5.1003656,14,22710.70834
4.756585,16,22713.329757
5.0478315,15,22713.601047
5.111589,18,22714.722336
5.046696,8,22717.376447
4.0952306,5,22719.108233
4.994891,35,22723.043698
4.66353,25,22724.73397
4.950855,43,22724.976995
4.709559,20,22728.734241
5.0146074,31,22729.417107
4.8073826,82,22729.708502
4.9578085,39,22739.374683
4.880955,70,22740.989563
2.8933022,19,22743.129789
4.486941,8,22744.727955
5.101772,26,22746.198567
4.7508545,79,22748.306984
2.795711,3,22749.303729
4.383284,89,22750.72474
5.101105,5,22751.80138
2.8449137,17,22753.589362
4.979635,34,22754.028586
4.452121,3,22754.221768
4.6443534,8,22755.823099
4.4545927,7,22755.823626
5.0646725,11,22758.097718
4.8985443,32,22758.705259
4.485696,4,22758.954783
4.961155,51,22759.183761
0.6357892,4,22759.659654
5.0414915,20,22764.889444
4.8145366,46,22767.390203
4.9910116,40,22769.867919
5.0369554,14,22770.317802
5.0734987,11,22773.842101
2.5917706,60,22774.965747
4.7715435,55,22779.352957
4.9708133,18,22779.997543
4.7472744,13,22782.88693
5.014748,59,22785.928396
4.800076,53,22786.633612
4.9414887,8,22787.773412
2.8331668,32,22789.618749
5.017381,6,22790.965839
2.4517708,25,22793.782688
4.9385448,65,22796.077621
2.9632528,10,22798.566187
5.1710615,19,22799.067325
5.1181664,31,22799.480186
3.0482192,4,22800.37747
3.5221748,7,22800.626959
2.5539153,1,22800.943374
4.914598,28,22804.44024
4.993725,22,22805.536506
3.9050593,96,22810.333728
5.0203443,22,22811.956689
4.9893055,10,22814.246464
4.7018404,14,22817.05122
4.895981,73,22817.648805
3.9634767,4,22817.836905
2.6424887,3,22818.530781
4.476256,7,22819.121549
4.8939123,12,22820.786498
4.753198,51,22821.422449
4.877796,3,22822.042052
4.072262,94,22827.758739
4.567068,4,22828.427496
2.3863022,1,22828.675107
2.5096016,33,22829.440352
4.9747953,34,22831.002594
5.1373363,16,22832.020147
4.8627963,22,22833.795025
2.5226667,1,22834.055361
5.19062,22,22835.33416
4.9101167,11,22837.887792
4.647037,83,22838.246942
4.7406793,18,22838.249373
4.930405,33,22839.85614
3.1315095,4,22841.311947
4.453963,18,22843.987499
5.047856,20,22847.935344
4.9000077,34,22848.814796
2.452694,8,22850.696639
2.4881425,6,22851.824644
4.989331,68,22854.922941
4.653793,79,22858.375909
5.035005,43,22858.998777
4.71609,10,22860.622232
4.9550385,32,22860.622612
4.000556,4,22861.681991
2.9370713,30,22862.838613
4.9149647,37,22866.711406
4.857131,44,22873.745322
4.8645515,60,22875.90108
4.9303956,35,22876.160111
5.156321,17,22877.507735
4.736506,75,22878.358459
5.0664377,13,22879.017873
4.902422,18,22880.010279
4.4891763,3,22880.699214
2.4723458,18,22881.658455
4.5685577,7,22883.268307
5.0587244,27,22885.485458
5.185203,27,22886.719646
5.1714654,33,22890.190622
5.1915994,24,22891.88584
4.946718,11,22892.590502
4.7951345,45,22895.040839
4.8440433,22,22896.594387
4.8734674,27,22898.361062
4.580846,14,22902.604584
5.1817117,27,22904.40011
5.0344105,41,22906.131212
5.1720653,19,22907.525934
2.6118963,1,22907.784814
4.6638584,9,22908.002678
4.0836005,3,22908.739265
5.101623,22,22909.341926
3.685721,100,22910.880061
4.658868,8,22912.387119
2.5747218,1,22912.642541
5.125772,20,22913.36272
4.734081,5,22914.301981
4.8636136,30,22914.976362
2.8821237,16,22919.383975
4.9995627,29,22920.396494
2.802951,6,22920.669786
1.9770898,1,22920.899354
2.5717492,25,22921.882155
5.088474,60,22922.170597
5.1394887,13,22923.491867
4.696167,12,22924.83183
4.674223,4,22925.72759
5.0475397,18,22927.296695
5.016724,42,22936.250378
4.9392176,37,22936.961222
4.421572,4,22937.212517
4.974792,76,22940.041752
4.410112,90,22941.988215
5.082225,12,22942.445106
4.704406,7,22943.643805
4.9596825,49,22949.489196
4.981826,6,22951.051983
5.011876,57,22951.259062
4.4594436,11,22953.531461
5.1199827,44,22953.978862
5.128676,12,22956.250745
5.042283,20,22957.369062
4.652908,5,22958.322319
2.6973906,68,22959.528274
2.467862,1,22959.691329
4.8616605,7,22959.691673
5.221452,29,22962.875814
4.6524987,25,22966.72688
4.9614673,74,22967.702972
4.538421,7,22968.207753
4.8800807,50,22971.980708
4.834057,9,22973.731463
5.002459,50,22974.158751
3.6242967,5,22975.239362
5.04407,36,22975.821758
4.1191087,4,22976.466238
4.001876,2,22977.21964
2.6964898,15,22977.941765
4.916978,8,22978.580778
4.9140596,49,22979.577869
3.9811666,4,22979.974599
5.049534,11,22981.051806
4.8414454,5,22981.306929
5.1675587,18,22984.24661
4.9221883,16,22984.659592
4.9419417,7,22986.064654
4.9720693,30,22987.244334
4.636552,4,22987.989484
5.061778,29,22989.954658
5.034379,13,22990.624241
4.3207126,8,22992.903577
4.646432,13,22993.658415
3.0887027,7,22995.442535
4.104228,4,22996.537407
4.6123915,13,22997.40196
3.7881126,97,23000.938522
4.7334266,72,23002.651811
4.746209,10,23003.135993
4.276725,3,23003.843849
4.9317656,6,23004.047832
4.412194,36,23004.956638
4.904339,40,23004.957047
4.86242,8,23005.706858
3.9430711,3,23006.31338
4.9470997,21,23010.680852
5.021847,32,23012.366606
4.858546,25,23013.421744
4.7811527,50,23017.252427
4.308271,19,23017.50225
4.366437,5,23018.434314
4.432276,4,23019.30209
4.899065,45,23024.027626
4.751325,4,23025.264456
4.858158,60,23026.910711
4.616685,4,23027.907968
5.227123,20,23030.166882
5.211287,8,23031.727885
2.8459558,2,23032.132664
5.180624,25,23032.831926
4.886798,52,23033.021438
4.211236,8,23034.471711
5.018758,72,23035.614068
4.5075035,17,23035.614434
4.9327407,6,23036.890761
2.5965986,2,23037.466997
5.0003595,19,23042.874626
2.6830208,3,23043.419383
2.6940172,45,23045.540757
4.739289,59,23046.779743
4.8294487,74,23052.044868
5.0860996,44,23052.045288
4.9335585,50,23058.623538
4.736816,46,23063.11077
3.5805116,100,23067.064042
4.7676497,70,23067.913218
4.9996486,31,23070.536051
4.9427466,58,23072.03672
2.3775446,15,23075.116226
5.1160755,36,23077.240705
5.0651193,32,23077.928702
4.9217935,16,23080.532521
2.7675571,61,23081.373472
4.732064,43,23090.89228
4.652506,60,23091.725598
4.8167005,5,23091.948581
4.8240576,49,23093.11376
2.478922,7,23093.34657
5.134722,9,23093.50206
2.678653,8,23094.852444
4.060914,94,23096.086649
5.063581,7,23096.290207
4.66973,23,23098.091727
2.6807487,16,23099.912827
2.7564743,4,23101.481576
5.0016565,34,23102.107473
4.936951,29,23104.16966
5.0621815,21,23104.412173
5.1184483,4,23105.309932
4.9209995,16,23105.985592
5.01145,17,23107.947043
4.8147335,54,23113.216901
5.0387206,39,23113.217313
4.722289,5,23114.993016
5.081252,15,23118.41252
5.1942053,13,23119.218687
4.870372,69,23124.109186
4.769174,81,23124.738797
4.936252,7,23125.427557
4.2140584,4,23125.42792
4.8521266,34,23125.428208
5.128807,26,23131.767483
4.9528584,39,23135.289442
2.8545244,72,23135.623893
5.0540543,45,23136.479629
4.9893327,21,23136.791021
3.5123837,3,23137.056906
4.72444,15,23138.241441
5.0630445,20,23140.691246
5.189942,24,23142.968932
4.989109,34,23143.865694
4.8815217,41,23143.866239
4.966538,17,23144.508503
4.4403796,5,23145.752819
5.0853634,4,23146.327456
5.0896363,8,23147.218165
4.6862965,10,23149.409231
5.0949717,20,23149.593638
4.6011767,4,23150.425944
5.0816674,17,23151.133447
5.21335,20,23152.089511
4.2892413,6,23152.340251
4.5690713,6,23153.400491
4.6719055,19,23156.068909
4.9182477,24,23158.160161
5.0844665,40,23158.662808
5.0442376,21,23164.787471
4.6704273,70,23165.767892
4.869742,41,23166.613396
2.7385085,14,23167.753442
4.144696,3,23168.409045
5.119921,24,23171.597661
4.906652,20,23172.802209
5.2742834,9,23173.740225
4.8173504,41,23174.673322
5.0230947,14,23176.429274
2.6954715,8,23179.372743
4.545946,5,23180.776779
5.0558834,24,23181.068615
5.103304,10,23183.08782
3.8824074,100,23183.828093
4.7420287,5,23184.219554
4.655746,35,23184.474213
5.024912,11,23186.671976
4.779464,8,23188.328859
4.956318,24,23188.76283
4.8293233,7,23190.238887
4.6534567,11,23190.860023
5.016805,33,23191.678501
4.65329,15,23195.522979
4.981758,17,23196.393741
4.86571,19,23197.373251
4.8335834,70,23198.339004
4.6369743,13,23198.631382
2.0494313,3,23199.158165
5.0384245,28,23202.67077
5.194865,27,23203.227253
4.60173,4,23204.133674
5.126113,26,23204.134064
5.2135653,15,23206.236083
2.3863022,1,23206.641213
5.2270694,14,23208.365834
2.298231,2,23209.125397
5.009301,52,23212.474781
5.1535873,34,23213.700159
4.936283,6,23214.981222
4.7695794,16,23215.873386
2.0318964,1,23216.115963
2.4689279,1,23216.236829
2.6015987,1,23216.479783
4.7865553,40,23217.037578
4.9811063,17,23220.68197
4.9073205,58,23223.281173
5.0224338,29,23228.734601
4.973368,52,23235.081558
4.720055,80,23235.31054
5.075413,38,23237.088832
4.3336453,3,23238.292404
3.9300995,100,23239.638726
2.9026854,20,23241.40767
4.772974,18,23243.232623
5.0788126,28,23243.414237
4.3128414,3,23244.018352
4.886172,51,23250.73687
4.983073,5,23252.017217
4.934007,49,23255.772632
4.431233,2,23256.508842
5.1440845,15,23256.993029
4.636318,4,23257.519104
4.9835544,68,23259.402419
4.917858,77,23259.641441
5.1228867,25,23264.7562
2.5606964,2,23265.216633
4.9123325,50,23271.179821
5.1093616,50,23273.348564
5.016099,16,23276.617609
4.944597,4,23277.575791
4.546812,86,23278.453081
5.0379233,58,23280.561062
5.163971,25,23284.782978
5.145276,17,23285.478454
2.349337,3,23285.839857
5.052955,43,23288.750109
4.659577,11,23291.093077
4.4720945,5,23292.201089
2.2900603,3,23292.82709
5.0445666,31,23293.097575
4.272415,3,23293.638783
3.6563127,100,23294.845606
5.064296,43,23295.650688
2.5916202,4,23296.528658
5.007399,21,23300.110445
5.107327,11,23303.275692
5.0629673,43,23304.120279
4.9724784,39,23306.320609
5.1585617,14,23307.096824
5.1687794,19,23310.415757
2.8057284,80,23312.30072
4.928113,47,23313.606586
4.9553103,62,23322.389401
4.937441,39,23323.675111
5.1794553,11,23325.74923
4.944,71,23327.271569
4.373397,2,23327.633357
4.849128,81,23333.054652
4.7673326,38,23340.283772
4.858637,16,23344.006432
1.610193,100,23344.807468
4.4075994,88,23346.642534
4.3595133,87,23348.983897
4.8759613,15,23349.236551
2.5147119,1,23349.517345
4.926809,16,23350.627548
5.101138,14,23353.344412
4.899747,44,23354.603859
2.863405,31,23355.669961
4.9749923,24,23361.558396
4.7678046,61,23362.972919
5.0856285,18,23365.919978
5.120488,6,23367.122677
2.7262049,73,23369.599664
2.562547,49,23372.922119
4.547395,6,23374.900508
3.9338803,100,23378.713219
4.892163,16,23379.566404
4.9039946,63,23382.135679
5.164215,19,23383.559466
4.944225,60,23384.339298
5.0697536,24,23387.23458
4.569257,6,23388.64948
4.969501,55,23391.590406
5.0254693,38,23393.590043
5.059526,43,23400.692983
4.8198514,62,23402.467517
3.5716372,100,23407.281574
4.7008805,81,23411.229234
4.145861,2,23411.632587
2.5185246,36,23411.632925
4.594843,7,23413.216273
4.902024,69,23416.259739
5.220813,24,23416.467582
4.4155183,7,23417.940903
4.905864,57,23419.63325
4.928603,12,23421.15744
4.8193517,59,23427.240448
5.0201554,44,23427.431508
5.1156044,36,23429.255735
5.010006,16,23431.073768
5.045847,33,23434.45058
4.989966,12,23438.375734
5.105097,36,23438.376068
2.3788443,1,23438.812704
4.003727,10,23441.099976
4.854178,44,23442.319942
4.893168,9,23444.203036
3.7838616,100,23445.747953
4.802029,33,23446.196632
5.1038036,33,23451.668854
4.9610667,31,23453.525215
2.7825592,56,23454.643148
5.1811247,10,23455.321259
2.8486817,35,23462.082806
4.846251,68,23462.248411
4.8678656,54,23465.16444
4.99996,18,23466.10103
4.900348,64,23470.126713
5.0423903,19,23471.091141
5.066666,37,23471.520073
4.5723667,2,23471.955149
4.806694,76,23485.233919
4.8854876,61,23485.610825
4.856878,59,23486.160576
4.585762,6,23486.784862
3.9319878,100,23492.836847
5.0354023,33,23492.837312
3.1352632,7,23494.521149
5.054301,48,23495.74231
4.9070687,24,23501.218266
4.569733,9,23503.090251
5.0992146,38,23505.371359
5.1301765,19,23507.00133
3.9802883,2,23507.469993
3.658682,100,23510.781258
4.843919,73,23511.701539
5.293054,10,23514.006939
4.9668856,18,23518.661708
5.0387297,32,23520.2409
4.7574706,72,23523.943274
5.2669067,22,23524.84614
4.475361,87,23530.738581
3.7342222,100,23541.141567
4.8891644,77,23541.505937
4.8451586,74,23541.770293
4.877796,3,23542.364633
4.1184516,8,23543.574597
5.025643,24,23549.310568
4.208867,5,23550.62164
4.8461456,5,23551.554828
4.9014525,45,23553.410208
3.6433356,100,23553.911847
4.8766017,48,23555.061942
5.125746,22,23556.05723
4.876665,9,23556.907679
5.0875125,33,23564.980547
4.8248487,40,23565.628539
2.8098466,58,23566.683657
4.6519337,12,23567.442764
2.247743,1,23567.704862
2.728009,8,23568.366699
5.057585,8,23569.910743
2.5269172,19,23571.526896
4.929089,12,23572.306381
3.9189105,95,23576.043704
4.714464,7,23578.068077
2.654363,26,23579.759074
4.6476216,67,23581.38198
4.9304867,46,23587.216517
4.9800844,51,23591.151268
4.875928,59,23595.119044
4.8062696,31,23595.614251
3.6376517,100,23595.879899
4.6587234,12,23597.779019
4.71495,10,23599.736721
2.7654765,51,23608.404271
4.1845975,3,23609.063827
4.169597,6,23610.510579
5.202792,8,23612.102973
4.8932996,73,23613.025039
3.9905283,98,23614.430019
5.009562,28,23617.787688
4.8514433,29,23619.159837
4.9097595,15,23622.603149
3.8929825,93,23622.98579
2.8467336,35,23623.711044
4.688588,12,23625.902875
5.1086335,16,23626.302233
5.1352096,8,23628.116464
5.0389323,11,23630.366223
5.00218,60,23633.084085
4.942337,70,23642.095404
4.1223583,95,23643.984457
4.362184,89,23650.19863
4.722606,79,23651.686384
4.8607416,79,23661.652804
1.5789323,100,23663.876986
5.0928617,17,23665.661934
4.355115,87,23672.553231
4.0217066,95,23673.543421
4.99781,13,23675.496294
5.0847974,44,23676.635653
5.001009,14,23678.179401
4.818806,73,23682.012139
4.971448,67,23688.882526
4.681533,78,23694.019443
2.6715019,80,23696.608491
4.8850737,76,23700.225823
4.849437,36,23705.417785
4.3058095,89,23708.891835
4.376824,5,23709.828376
5.0304403,35,23714.388582
5.0389385,22,23716.524729
4.744686,19,23718.49832
3.668481,100,23718.498676
4.583018,85,23719.831314
5.0253706,17,23720.008999
5.119918,44,23729.169276
5.0929556,42,23730.696231
4.8290496,47,23731.50225
4.6184,7,23732.102384
2.5450878,14,23732.551718
4.9866567,14,23734.824242
2.9309242,38,23739.069914
4.8142195,34,23739.329959
4.036516,6,23740.738735
3.716241,100,23741.944963
4.3246984,8,23743.607493
4.9953485,27,23748.825061
4.9829392,32,23750.900496
4.365406,88,23756.914559
4.912528,44,23763.233864
4.863344,2,23763.625236
4.816426,57,23763.81535
3.8084602,100,23765.445635
4.869398,12,23766.154297
4.336855,3,23766.765624
2.876001,23,23768.454514
4.900042,63,23771.337595
5.0069084,16,23772.07286
4.877688,37,23773.918852
4.4048085,8,23774.606286
4.9917336,21,23777.741479
4.524266,31,23781.71458
4.8415504,41,23785.810658
5.008382,22,23786.034188
5.135132,56,23786.287895
2.0332005,92,23787.862763
5.025907,37,23795.700926
4.884799,38,23796.369959
2.5395615,56,23800.913195
4.8210173,65,23801.562336
4.994813,32,23802.347578
4.8914204,47,23807.930542
5.1249514,23,23808.383469
5.1890635,16,23811.587156
4.2878337,6,23812.862184
5.116961,34,23815.002835
5.1546454,14,23815.931037
5.1648445,61,23817.0313
4.66863,14,23821.349751
4.402337,88,23823.362959
4.9339285,7,23824.753863
4.6463184,2,23825.270035
5.035537,25,23830.35451
5.0173287,61,23830.632303
4.6485105,82,23835.217738
4.844952,63,23836.652039
5.090401,27,23838.429587
5.075427,35,23845.243575
3.584587,4,23846.14805
4.9835916,49,23846.14842
4.628607,71,23847.12349
4.9426384,46,23857.888616
4.701557,7,23859.243496
2.230071,1,23859.411785
3.8224177,100,23859.689814
3.9914813,8,23861.353355
4.8438234,62,23861.353744
5.0592465,26,23868.721973
4.9226856,28,23869.308052
3.6803665,100,23872.126301
5.0810137,53,23872.990412
5.0745106,31,23875.565078
5.0842447,22,23876.683796
4.9370565,15,23878.511636
4.853441,13,23879.259626
5.0686874,33,23880.078095
4.909984,32,23887.657877
3.6338704,2,23888.002784
3.9254832,95,23890.239022
5.2052126,10,23892.38953
4.906482,54,23892.856025
4.734887,62,23893.572664
4.621318,7,23894.023735
4.9662223,60,23902.738094
5.183376,39,23903.922554
5.032978,28,23908.243008
5.027894,23,23914.936469
3.8679755,100,23917.256827
3.7068424,100,23917.904916
5.1244617,17,23920.716811
5.1005187,17,23921.310338
4.67286,5,23922.436451
2.2263162,1,23922.556291
3.9391456,95,23925.229302
2.6015987,1,23925.589447
2.4450734,2,23926.282804
5.0315657,37,23930.114933
2.6155863,67,23930.707224
5.041551,15,23930.944985
4.877796,3,23930.945378
4.042263,3,23931.682269
2.6874082,35,23931.902052
2.7332506,9,23933.694745
4.9350085,55,23943.563933
4.918418,52,23943.900203
5.023309,15,23947.684435
4.879237,77,23949.296998
3.9380922,2,23949.725433
4.9735045,74,23951.489296
4.974063,13,23954.012958
2.5226667,1,23954.262322
4.9552965,49,23954.743265
4.9321675,21,23961.083171
5.0086846,45,23965.39252
4.918505,8,23966.950617
3.5556056,100,23970.384775
3.6987255,100,23973.228844
4.7998824,59,23974.682899
5.0935783,19,23976.524266
4.9231997,5,23977.611486
4.6063004,6,23978.856536
4.4435496,10,23980.968528
4.4565635,7,23982.480504
4.881897,47,23984.411771
4.215772,11,23986.753715
4.907907,29,23989.772541
4.0363283,95,23990.827357
5.0164614,32,23996.509804
3.5626302,100,23998.930255
2.841411,11,24000.148487
4.687092,55,24000.739118
4.8219013,44,24000.998431
4.855655,19,24003.872975
4.8038826,19,24006.214349
4.935573,24,24008.489398
5.0651274,25,24008.489749
2.2939568,3,24009.253853
5.126668,21,24009.875993
5.0149736,13,24012.077424
5.1145687,23,24013.54845
4.6238046,52,24017.710904
4.75249,63,24024.729624
5.078349,27,24024.95246
4.9065294,49,24025.343261
4.7493954,61,24026.393911
4.7420526,19,24029.02596
5.014726,23,24031.323913
4.9596252,36,24032.338105
4.574848,8,24035.133473
2.247743,1,24035.604217
4.9471326,32,24040.092032
4.09563,6,24041.41694
4.7429404,71,24042.490981
4.8936934,62,24044.221473
2.6586797,2,24044.720215
0.16522296,1,24044.958863
4.8454275,41,24045.228934
5.105445,17,24045.229331
4.9805894,15,24048.651217
5.0721726,31,24050.236689
4.713718,9,24053.283284
4.988042,21,24057.51843
